epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
364;0.0033278369810432196;0.0033278369810432196;0.011194908060133457;0.011194908060133457
365;0.003525736043229699;0.003525736043229699;0.01225761603564024;0.01225761603564024
366;0.0034385640174150467;0.0034385640174150467;0.011055137030780315;0.011055137030780315
367;0.0036551100201904774;0.0036551100201904774;0.012821334414184093;0.012821334414184093
368;0.0036734796594828367;0.0036734796594828367;0.01189496275037527;0.01189496275037527
369;0.003638029797002673;0.003638029797002673;0.010961013846099377;0.010961013846099377
370;0.003549424698576331;0.003549424698576331;0.012199250981211662;0.012199250981211662
371;0.003948007244616747;0.00394800677895546;0.012044708244502544;0.012044708244502544
372;0.0045753465965390205;0.0045753465965390205;0.0118319196626544;0.0118319196626544
373;0.0036611047107726336;0.0036611047107726336;0.011979841627180576;0.011979841627180576
374;0.0035240028519183397;0.0035240028519183397;0.011756615713238716;0.011756615713238716
375;0.003442848101258278;0.003442848101258278;0.011534539982676506;0.011534539982676506
376;0.0038444134406745434;0.0038444134406745434;0.012584749609231949;0.012584749609231949
377;0.0036001848056912422;0.0036001848056912422;0.011118104681372643;0.011118104681372643
378;0.0035830403212457895;0.0035830403212457895;0.012021075934171677;0.012021075934171677
379;0.0032747003715485334;0.0032747003715485334;0.011207694187760353;0.011207694187760353
380;0.003255045274272561;0.003255045274272561;0.010969742201268673;0.010969742201268673
381;0.003387484233826399;0.003387484233826399;0.012336017563939095;0.012336017563939095
382;0.0036286492832005024;0.0036286492832005024;0.012115711346268654;0.012115711346268654
383;0.0037203526590019464;0.0037203526590019464;0.013693089596927166;0.013693089596927166
384;0.003757342929020524;0.003757342929020524;0.011533875949680805;0.011533875949680805
385;0.003499628510326147;0.003499628510326147;0.010797668248414993;0.010797668248414993
386;0.004581073764711618;0.004581073764711618;0.01119354460388422;0.01119354460388422
387;0.005327968392521143;0.005327968392521143;0.013797653838992119;0.013797653838992119
388;0.006763220764696598;0.006763220764696598;0.013328677974641323;0.013328677974641323
389;0.005273131188005209;0.005273131188005209;0.0121774235740304;0.0121774235740304
390;0.004899248480796814;0.004899248480796814;0.011763515882194042;0.011763515882194042
391;0.0045657833106815815;0.0045657833106815815;0.011463021859526634;0.011463021859526634
392;0.0039969077333807945;0.0039969077333807945;0.010395245626568794;0.010395245626568794
393;0.0038764060009270906;0.0038764060009270906;0.01043698564171791;0.01043698564171791
394;0.004080458078533411;0.004080458078533411;0.010429074056446552;0.010429074056446552
395;0.00406034616753459;0.00406034616753459;0.010569863021373749;0.010569863021373749
396;0.0037830634973943233;0.0037830634973943233;0.010560317896306515;0.010560317896306515
397;0.00409878371283412;0.00409878371283412;0.010392728261649609;0.010392728261649609
398;0.003534330055117607;0.003534330055117607;0.00974544882774353;0.00974544882774353
399;0.003487572306767106;0.003487572306767106;0.010124015621840954;0.010124015621840954
400;0.0033695679157972336;0.0033695679157972336;0.009891785681247711;0.009891785681247711
401;0.003558168187737465;0.003558168187737465;0.01051435898989439;0.01051435898989439
402;0.0033944963943213224;0.0033944963943213224;0.009129867888987064;0.009129867888987064
403;0.0032391289714723825;0.0032391289714723825;0.009242315776646137;0.009242315776646137
404;0.0032142451964318752;0.0032142451964318752;0.009897847659885883;0.009897847659885883
405;0.003400025889277458;0.003400025889277458;0.009852505289018154;0.009852505289018154
406;0.003563706297427416;0.003563706297427416;0.009975033812224865;0.009975033812224865
407;0.003509432775899768;0.003509432775899768;0.010097512975335121;0.010097512975335121
408;0.00325656495988369;0.00325656495988369;0.010239574126899242;0.010239574126899242
409;0.003160735359415412;0.003160735359415412;0.009883837774395943;0.009883837774395943
410;0.0029735604766756296;0.0029735604766756296;0.009893969632685184;0.009893969632685184
411;0.003026698250323534;0.003026698250323534;0.009746099822223186;0.009746099822223186
412;0.003378172405064106;0.003378172405064106;0.009970217943191528;0.009970217943191528
413;0.003241774393245578;0.003241774393245578;0.010867208242416382;0.010867208242416382
414;0.0031485948711633682;0.0031485948711633682;0.009776139631867409;0.009776139631867409
415;0.0030341013334691525;0.0030341013334691525;0.010301419533789158;0.010301419533789158
416;0.002977977506816387;0.002977977506816387;0.010261029936373234;0.010261029936373234
417;0.003277093404904008;0.003277093404904008;0.010042683221399784;0.010042683221399784
418;0.00434535276144743;0.00434535276144743;0.013516540639102459;0.013516540639102459
419;0.005592675413936377;0.005592675413936377;0.010224983096122742;0.010224983096122742
420;0.004254744853824377;0.004254744853824377;0.01095237024128437;0.01095237024128437
421;0.00382591993547976;0.00382591993547976;0.009812845848500729;0.009812845848500729
422;0.004322136752307415;0.004322136752307415;0.009202254004776478;0.009202254004776478
423;0.003493567928671837;0.003493567928671837;0.010048668831586838;0.010048668831586838
424;0.003430564422160387;0.003430564422160387;0.010975097306072712;0.010975097306072712
425;0.0033975462429225445;0.0033975462429225445;0.010217352770268917;0.010217352770268917
426;0.0033813398331403732;0.0033813398331403732;0.009511623531579971;0.009511623531579971
427;0.0038129629101604223;0.0038129629101604223;0.010816388763487339;0.010816388763487339
428;0.0035061677917838097;0.0035061677917838097;0.010103057138621807;0.010103057138621807
429;0.003342238487675786;0.003342238487675786;0.009900667704641819;0.009900667704641819
430;0.003332465188577771;0.003332465188577771;0.010924508795142174;0.010924508795142174
431;0.0032860750798135996;0.0032860750798135996;0.010032362304627895;0.010032362304627895
432;0.003064668271690607;0.003064668271690607;0.010319523513317108;0.010319523513317108
433;0.002961794612929225;0.002961794612929225;0.010160625912249088;0.010160625912249088
434;0.003236148739233613;0.003236148739233613;0.010205214843153954;0.010205214843153954
435;0.003461219137534499;0.003461219137534499;0.009482108987867832;0.009482108987867832
436;0.0033834672067314386;0.0033834672067314386;0.010115860030055046;0.010115860030055046
437;0.0031207650899887085;0.0031207650899887085;0.00977722555398941;0.00977722555398941
438;0.002883261302486062;0.002883261302486062;0.010322123765945435;0.010322123765945435
439;0.0029479442164301872;0.0029479442164301872;0.00985493790358305;0.00985493790358305
440;0.0028805830515921116;0.0028805830515921116;0.00806761160492897;0.00806761160492897
441;0.0028115364257246256;0.0028115364257246256;0.009332424961030483;0.009332424961030483
442;0.0029846730176359415;0.0029846730176359415;0.008367237634956837;0.008367237634956837
443;0.0029831170104444027;0.0029831170104444027;0.009675199165940285;0.009675199165940285
444;0.003792534349486232;0.003792534349486232;0.00887482613325119;0.00887482613325119
445;0.004278403241187334;0.004278403241187334;0.008762534707784653;0.008762534707784653
446;0.0035808724351227283;0.0035808724351227283;0.008508507162332535;0.008508507162332535
447;0.0032595947850495577;0.0032595947850495577;0.010002302005887032;0.010002302005887032
448;0.0030761840753257275;0.0030761840753257275;0.009068060666322708;0.009068060666322708
449;0.0028945463709533215;0.0028945463709533215;0.008200716227293015;0.008200716227293015
450;0.002913970733061433;0.002913970733061433;0.008061463013291359;0.008061463013291359
451;0.0027936280239373446;0.0027936280239373446;0.008318068459630013;0.008318068459630013
452;0.00269029731862247;0.00269029731862247;0.00874366331845522;0.00874366331845522
453;0.002829211764037609;0.002829211764037609;0.009144834242761135;0.009144834242761135
454;0.0031527315732091665;0.0031527315732091665;0.011195380240678787;0.011195380240678787
455;0.004028817638754845;0.004028817638754845;0.009169797413051128;0.009169797413051128
456;0.005784820299595594;0.005784820299595594;0.013142096810042858;0.013142096810042858
457;0.004681615624576807;0.004681615624576807;0.010120593942701817;0.010120593942701817
458;0.003962054383009672;0.003962054383009672;0.010990551672875881;0.010990551672875881
459;0.003930853214114904;0.003930853214114904;0.009440326131880283;0.009440326131880283
460;0.0034117356408387423;0.0034117356408387423;0.011595886200666428;0.011595886200666428
461;0.003226621774956584;0.003226621774956584;0.010333782061934471;0.010333782061934471
462;0.003443115623667836;0.003443115623667836;0.011128218844532967;0.011128218844532967
463;0.003136139363050461;0.003136139363050461;0.009545772336423397;0.009545772336423397
464;0.003035991918295622;0.003035991918295622;0.010862289927899837;0.010862289927899837
465;0.0033984521869570017;0.0033984521869570017;0.009980233386158943;0.009980233386158943
466;0.0029416531324386597;0.0029416531324386597;0.009350835345685482;0.009350835345685482
467;0.0030417514499276876;0.0030417514499276876;0.009321462363004684;0.009321462363004684
468;0.002865983173251152;0.002865983173251152;0.008513701148331165;0.008513701148331165
469;0.0027643167413771152;0.0027643167413771152;0.008861158974468708;0.008861158974468708
470;0.003392874961718917;0.003392874961718917;0.008514952845871449;0.008514952845871449
471;0.003214309923350811;0.003214309923350811;0.008230829611420631;0.008230829611420631
472;0.0028284103609621525;0.0028284103609621525;0.00876704603433609;0.00876704603433609
473;0.0027958876453340054;0.0027958876453340054;0.008616085164248943;0.008616085164248943
474;0.002775376895442605;0.002775376895442605;0.008804301731288433;0.008804301731288433
475;0.0028952204156666994;0.0028952204156666994;0.008166464976966381;0.008166464976966381
476;0.0026714953128248453;0.0026714953128248453;0.008834779262542725;0.008834779262542725
477;0.0027500891592353582;0.0027500891592353582;0.008967848494648933;0.008967848494648933
478;0.002928212285041809;0.002928212285041809;0.008136712945997715;0.008136712945997715
479;0.0027025758754462004;0.0027025758754462004;0.008800895884633064;0.008800895884633064
480;0.0028570792637765408;0.0028570792637765408;0.008131568320095539;0.008131568320095539
481;0.00260670343413949;0.00260670343413949;0.009191911667585373;0.009191911667585373
482;0.0027084683533757925;0.0027084683533757925;0.008518407121300697;0.008518407121300697
483;0.0035875493194907904;0.0035875493194907904;0.010286054573953152;0.010286054573953152
484;0.003354585962370038;0.003354585962370038;0.009955143555998802;0.009955143555998802
485;0.0028691464103758335;0.0028691464103758335;0.009291071444749832;0.009291071444749832
486;0.0027280980721116066;0.0027280980721116066;0.00927517469972372;0.00927517469972372
487;0.0026422995142638683;0.0026422995142638683;0.009450560435652733;0.009450560435652733
488;0.002685485640540719;0.002685485640540719;0.008618823252618313;0.008618823252618313
489;0.0026331604458391666;0.0026331604458391666;0.009967990219593048;0.009967990219593048
490;0.0038505112752318382;0.0038505112752318382;0.007846854627132416;0.007846854627132416
491;0.0031458167359232903;0.0031458167359232903;0.008166193030774593;0.008166193030774593
492;0.0027311614248901606;0.0027311614248901606;0.011045411229133606;0.011045411229133606
493;0.002863063244149089;0.002863063244149089;0.007934552617371082;0.007934552617371082
494;0.0026744366623461246;0.0026744366623461246;0.008639124222099781;0.008639124222099781
495;0.002641908125951886;0.002641908125951886;0.009028907865285873;0.009028907865285873
496;0.002494754735380411;0.002494754735380411;0.008734437637031078;0.008734437637031078
497;0.0027426909655332565;0.0027426909655332565;0.008925307542085648;0.008925307542085648
498;0.0025468277744948864;0.0025468277744948864;0.008858059532940388;0.008858059532940388
499;0.002461130265146494;0.002461130265146494;0.008545720018446445;0.008545720018446445
500;0.002494522836059332;0.002494522836059332;0.009966162033379078;0.009966162033379078
501;0.0030049271881580353;0.0030049271881580353;0.00935326237231493;0.00935326237231493
502;0.0026764601934701204;0.0026764601934701204;0.008808336220681667;0.008808336220681667
503;0.0023893313482403755;0.0023893313482403755;0.009135072119534016;0.009135072119534016
504;0.002510220278054476;0.002510220278054476;0.0087113743647933;0.0087113743647933
505;0.002389600034803152;0.002389600034803152;0.008971686474978924;0.008971686474978924
506;0.002275678562000394;0.002275678562000394;0.008576977998018265;0.008576977998018265
507;0.0026651816442608833;0.0026651816442608833;0.009212245233356953;0.009212245233356953
508;0.002681527752429247;0.002681527752429247;0.009634011425077915;0.009634011425077915
509;0.002496486995369196;0.002496486995369196;0.008972465060651302;0.008972465060651302
510;0.002368596848100424;0.002368596848100424;0.00935275387018919;0.00935275387018919
511;0.002636571414768696;0.002636571414768696;0.009557218290865421;0.009557218290865421
512;0.00234857271425426;0.00234857271425426;0.009175472892820835;0.009175472892820835
513;0.0026986084412783384;0.0026986084412783384;0.009082835167646408;0.009082835167646408
514;0.0029433027375489473;0.0029433027375489473;0.010086479596793652;0.010086479596793652
515;0.0025463213678449392;0.0025463213678449392;0.008409674279391766;0.008409674279391766
516;0.0024570180103182793;0.0024570180103182793;0.009373476728796959;0.009373476728796959
517;0.0029097863007336855;0.0029097863007336855;0.009679376147687435;0.009679376147687435
518;0.00319603830575943;0.00319603830575943;0.011955833062529564;0.011955833062529564
519;0.0027828840538859367;0.0027828840538859367;0.010524862445890903;0.010524862445890903
520;0.0027142108883708715;0.0027142108883708715;0.010870788246393204;0.010870788246393204
521;0.002541326219215989;0.002541326219215989;0.00945820938795805;0.00945820938795805
522;0.0025673252530395985;0.0025673252530395985;0.00838987622410059;0.00838987622410059
523;0.002330654999241233;0.002330654999241233;0.008683023042976856;0.008683023042976856
524;0.0023069875314831734;0.0023069875314831734;0.010355659760534763;0.010355659760534763
525;0.002361272694543004;0.002361272694543004;0.010134873911738396;0.010134873911738396
526;0.002188935410231352;0.002188935410231352;0.009830948896706104;0.009830948896706104
527;0.002167640021070838;0.002167640021070838;0.009918108582496643;0.009918108582496643
528;0.0021370083559304476;0.0021370083559304476;0.009900053031742573;0.009900053031742573
529;0.0021775392815470695;0.0021775392815470695;0.010449080727994442;0.010449080727994442
530;0.0024116288404911757;0.0024116288404911757;0.01193268597126007;0.01193268597126007
531;0.002462180331349373;0.002462180331349373;0.010658164508640766;0.010658164508640766
532;0.0023384736850857735;0.0023384736850857735;0.010068445466458797;0.010068445466458797
533;0.002480993280187249;0.002480993280187249;0.010350966826081276;0.010350966826081276
534;0.002694876631721854;0.002694876631721854;0.008546571247279644;0.008546571247279644
535;0.002280961023643613;0.002280961023643613;0.00960190687328577;0.00960190687328577
536;0.0021449527703225613;0.0021449527703225613;0.00956579390913248;0.00956579390913248
537;0.0023002633824944496;0.0023002633824944496;0.009197789244353771;0.009197789244353771
538;0.002393055707216263;0.002393055707216263;0.010245510376989841;0.010245510376989841
539;0.002519692527130246;0.002519692527130246;0.008049684576690197;0.008049684576690197
540;0.002561036730185151;0.002561036730185151;0.009878881275653839;0.009878881275653839
541;0.002480042865499854;0.002480042865499854;0.009980875998735428;0.009980875998735428
542;0.0026147929020226;0.0026147929020226;0.01053631491959095;0.01053631491959095
543;0.0028494654688984156;0.0028494654688984156;0.011223016306757927;0.011223016306757927
544;0.0027378429658710957;0.0027378429658710957;0.011179104447364807;0.011179104447364807
545;0.002369006397202611;0.002369006397202611;0.008812696672976017;0.008812696672976017
546;0.0022663313429802656;0.0022663313429802656;0.010668112896382809;0.010668112896382809
547;0.0022304293233901262;0.0022304293233901262;0.010824299417436123;0.010824299417436123
548;0.00219986611045897;0.00219986611045897;0.010177926160395145;0.010177926160395145
549;0.0021633158903568983;0.0021633158903568983;0.00917760655283928;0.00917760655283928
550;0.0021470030769705772;0.0021470030769705772;0.010945231653749943;0.010945231653749943
551;0.0025436249561607838;0.0025436249561607838;0.010568193159997463;0.010568193159997463
552;0.002220390597358346;0.002220390597358346;0.010223807767033577;0.010223807767033577
553;0.003184995613992214;0.003184995613992214;0.010177546180784702;0.010177546180784702
554;0.002748443279415369;0.002748443279415369;0.008363243192434311;0.008363243192434311
555;0.0028450586833059788;0.0028450586833059788;0.008925680071115494;0.008925680071115494
556;0.002740550087764859;0.002740550087764859;0.009632838889956474;0.009632838889956474
557;0.002842298010364175;0.002842298010364175;0.009690512903034687;0.009690512903034687
558;0.0030315101612359285;0.0030315101612359285;0.00986816268414259;0.00986816268414259
559;0.004460969008505344;0.004460969008505344;0.0092801284044981;0.0092801284044981
560;0.003265407169237733;0.003265407169237733;0.011177231557667255;0.011177231557667255
561;0.003465685760602355;0.003465685760602355;0.010267571546137333;0.010267571546137333
562;0.00284240092150867;0.00284240092150867;0.010057423263788223;0.010057423263788223
563;0.003056951332837343;0.003056951332837343;0.010421723127365112;0.010421723127365112
564;0.003007839433848858;0.003007839433848858;0.008962508291006088;0.008962508291006088
565;0.002714423928409815;0.002714423928409815;0.010107999667525291;0.010107999667525291
566;0.002318037673830986;0.002318037673830986;0.009821616113185883;0.009821616113185883
567;0.002671638736501336;0.002671638736501336;0.010416205041110516;0.010416205041110516
568;0.002234093379229307;0.002234093379229307;0.010161631740629673;0.010161631740629673
569;0.002156459493562579;0.002156459493562579;0.010169177316129208;0.010169177316129208
570;0.002255694242194295;0.002255694242194295;0.010492767207324505;0.010492767207324505
571;0.0021712442394346;0.0021712442394346;0.010877099819481373;0.010877099819481373
572;0.0020828559063374996;0.0020828559063374996;0.009110606275498867;0.009110606275498867
573;0.00207146885804832;0.00207146885804832;0.009939379058778286;0.009939379058778286
574;0.0028577009215950966;0.0028577009215950966;0.01062680222094059;0.01062680222094059
575;0.0032755776774138212;0.0032755776774138212;0.009969920851290226;0.009969920851290226
576;0.0030964165925979614;0.0030964165925979614;0.008849182166159153;0.008849182166159153
577;0.002468132646754384;0.002468132646754384;0.009876975789666176;0.009876975789666176
578;0.002218662528321147;0.002218662528321147;0.011116874404251575;0.011116874404251575
579;0.002190335188060999;0.002190335188060999;0.01090726163238287;0.01090726163238287
580;0.0021848182659596205;0.0021848182659596205;0.010715668089687824;0.010715668089687824
581;0.00209299148991704;0.00209299148991704;0.00954928807914257;0.00954928807914257
582;0.002076277043670416;0.002076277043670416;0.011413643136620522;0.011413643136620522
583;0.002202326897531748;0.002202326897531748;0.010603581555187702;0.010603581555187702
584;0.0022082410287111998;0.0022082410287111998;0.011222783476114273;0.011222783476114273
585;0.002052626106888056;0.002052626106888056;0.01051338855177164;0.01051338855177164
586;0.002018294297158718;0.002018294297158718;0.012240862473845482;0.012240862473845482
587;0.001909565064124763;0.001909565064124763;0.011244264431297779;0.011244264431297779
588;0.0019527880940586329;0.0019527880940586329;0.011008378118276596;0.011008378118276596
589;0.001852991059422493;0.001852991059422493;0.01208670437335968;0.01208670437335968
590;0.001999367494136095;0.001999367494136095;0.011772390455007553;0.011772390455007553
591;0.0020931141916662455;0.0020931141916662455;0.0107508460059762;0.0107508460059762
592;0.002013725694268942;0.002013725694268942;0.012365506030619144;0.012365506030619144
593;0.0020593437366187572;0.0020593437366187572;0.012123042717576027;0.012123042717576027
594;0.00205995817668736;0.00205995817668736;0.01296764425933361;0.01296764425933361
595;0.0020162470173090696;0.0020162470173090696;0.011921408586204052;0.011921408586204052
596;0.001897588954307139;0.001897588954307139;0.01064784824848175;0.01064784824848175
597;0.0019280975684523582;0.0019280975684523582;0.011731474660336971;0.011731474660336971
598;0.0020057226065546274;0.0020057226065546274;0.012803563848137856;0.012803563848137856
599;0.0027355195488780737;0.0027355195488780737;0.011076267808675766;0.011076267808675766
600;0.0024243821389973164;0.0024243821389973164;0.01068686693906784;0.01068686693906784
601;0.0020953109487891197;0.0020953109487891197;0.011024822480976582;0.011024822480976582
602;0.002041124738752842;0.002041124738752842;0.011583404615521431;0.011583404615521431
603;0.002644369611516595;0.002644369611516595;0.01012987270951271;0.01012987270951271
604;0.002228555968031287;0.002228555968031287;0.010862700641155243;0.010862700641155243
605;0.002198578091338277;0.002198578091338277;0.011429939419031143;0.011429939419031143
606;0.002319247694686055;0.002319247694686055;0.010249696671962738;0.010249696671962738
607;0.005467295181006193;0.005467295181006193;0.016721686348319054;0.016721686348319054
608;0.006164358463138342;0.006164358463138342;0.015698112547397614;0.015698112547397614
609;0.00641306908801198;0.00641306908801198;0.012909777462482452;0.012909777462482452
610;0.005539347417652607;0.005539347417652607;0.012724758125841618;0.012724758125841618
611;0.010597306303679943;0.010597306303679943;0.015675392001867294;0.015675392001867294
612;0.00596480630338192;0.00596480630338192;0.012980292551219463;0.012980292551219463
613;0.0057669952511787415;0.0057669952511787415;0.00954049825668335;0.00954049825668335
614;0.004666029009968042;0.004666029009968042;0.011101603507995605;0.011101603507995605
615;0.004800998140126467;0.004800998140126467;0.010129901580512524;0.010129901580512524
616;0.0036930949427187443;0.0036930949427187443;0.008358260616660118;0.008358260616660118
617;0.0030156855937093496;0.0030156855937093496;0.008865252137184143;0.008865252137184143
618;0.0029262970201671124;0.0029262970201671124;0.009257721714675426;0.009257721714675426
619;0.0028039098251610994;0.0028039098251610994;0.0092037133872509;0.0092037133872509
620;0.002597065409645438;0.002597065409645438;0.009922408498823643;0.009922408498823643
621;0.0026684554759413004;0.0026684554759413004;0.009456315077841282;0.009456315077841282
622;0.002783013042062521;0.002783013042062521;0.010958412662148476;0.010958412662148476
623;0.002884059678763151;0.0028840594459325075;0.011626170016825199;0.011626170016825199
624;0.003084534779191017;0.003084534779191017;0.010270697064697742;0.010270697064697742
625;0.0024687794502824545;0.0024687794502824545;0.009294332936406136;0.009294332936406136
626;0.0025217654183506966;0.0025217654183506966;0.008299478329718113;0.008299478329718113
627;0.0026189289055764675;0.0026189289055764675;0.009546229615807533;0.009546229615807533
628;0.002961130579933524;0.002961130579933524;0.009839190170168877;0.009839190170168877
629;0.003139306092634797;0.003139306092634797;0.009791937656700611;0.009791937656700611
630;0.0025513696018606424;0.0025513696018606424;0.010417363606393337;0.010417363606393337
631;0.0023820416536182165;0.0023820416536182165;0.008757107891142368;0.008757107891142368
632;0.0022900355979800224;0.0022900355979800224;0.009757266379892826;0.009757266379892826
633;0.0020622177980840206;0.0020622177980840206;0.009318028576672077;0.009318028576672077
634;0.00213895202614367;0.00213895202614367;0.008196490816771984;0.008196490816771984
635;0.0022757521364837885;0.0022757521364837885;0.008687136694788933;0.008687136694788933
636;0.002186243189498782;0.002186243189498782;0.00893563311547041;0.00893563311547041
637;0.0020583930891007185;0.0020583930891007185;0.010207871906459332;0.010207871906459332
638;0.002109318505972624;0.002109318505972624;0.009158064611256123;0.009158064611256123
639;0.001883486402221024;0.001883486402221024;0.008509247563779354;0.008509247563779354
640;0.0019301822176203132;0.0019301822176203132;0.009901403449475765;0.009901403449475765
641;0.0018772671464830637;0.0018772671464830637;0.009110689163208008;0.009110689163208008
642;0.002053028903901577;0.002053028903901577;0.009577515535056591;0.009577515535056591
643;0.0023378801997750998;0.0023378801997750998;0.008431834168732166;0.008431834168732166
644;0.0021421005949378014;0.0021421005949378014;0.009218930266797543;0.009218930266797543
645;0.0021202086936682463;0.0021202086936682463;0.008432182483375072;0.008432182483375072
646;0.0019854106940329075;0.0019854106940329075;0.009328861720860004;0.009328861720860004
647;0.002030039206147194;0.002030039206147194;0.009367557242512703;0.009367557242512703
648;0.002085164887830615;0.002085164887830615;0.009573157876729965;0.009573157876729965
649;0.0020581274293363094;0.0020581274293363094;0.010339654050767422;0.010339654050767422
650;0.002295006765052676;0.002295006765052676;0.009529760107398033;0.009529760107398033
651;0.002545285038650036;0.002545285038650036;0.008485577069222927;0.008485577069222927
652;0.0024747345596551895;0.0024747345596551895;0.009923304431140423;0.009923304431140423
653;0.0025400512386113405;0.0025400512386113405;0.011007629334926605;0.011007629334926605
654;0.002270349534228444;0.002270349534228444;0.007265829015523195;0.007265829015523195
655;0.002174211200326681;0.002174211200326681;0.008709387853741646;0.008709387853741646
656;0.0021680977661162615;0.0021680977661162615;0.009294657036662102;0.009294657036662102
657;0.0019361198646947742;0.0019361198646947742;0.009519118815660477;0.009519118815660477
658;0.0018618508474901319;0.0018618508474901319;0.010070188902318478;0.010070188902318478
659;0.002119105076417327;0.002119105076417327;0.008380431681871414;0.008380431681871414
660;0.0019661954138427973;0.0019661954138427973;0.008149723522365093;0.008149723522365093
661;0.0020438642241060734;0.0020438642241060734;0.009081274271011353;0.009081274271011353
662;0.0019080810016021132;0.0019080810016021132;0.010227203369140625;0.010227203369140625
663;0.0019046590896323323;0.0019046590896323323;0.009179402142763138;0.009179402142763138
664;0.0018736239289864898;0.0018736239289864898;0.010942491702735424;0.010942491702735424
665;0.0018629649421200156;0.0018629649421200156;0.00925054494291544;0.00925054494291544
666;0.0017765846569091082;0.0017765846569091082;0.00850914791226387;0.00850914791226387
667;0.0019283292349427938;0.0019283292349427938;0.009090137667953968;0.009090137667953968
668;0.0018541766330599785;0.0018541766330599785;0.009764592163264751;0.009764592163264751
669;0.0018772815819829702;0.0018772815819829702;0.008278414607048035;0.008278414607048035
670;0.0019067659741267562;0.0019067659741267562;0.00969693623483181;0.00969693623483181
671;0.001938434666953981;0.001938434666953981;0.009495250880718231;0.009495250880718231
672;0.0018735206685960293;0.0018735206685960293;0.009318326599895954;0.009318326599895954
673;0.0018430384807288647;0.0018430384807288647;0.00919923186302185;0.00919923186302185
674;0.0017220370937138796;0.0017220370937138796;0.009733620099723339;0.009733620099723339
675;0.002167695201933384;0.002167695201933384;0.009901132434606552;0.009901132434606552
676;0.0018918139394372702;0.0018918139394372702;0.009088733233511448;0.009088733233511448
677;0.0018522700993344188;0.0018522700993344188;0.008810284547507763;0.008810284547507763
678;0.0021139897871762514;0.0021139897871762514;0.00867726281285286;0.00867726281285286
679;0.002249999437481165;0.002249999437481165;0.008884342387318611;0.008884342387318611
680;0.0019472488202154636;0.0019472488202154636;0.009193734265863895;0.009193734265863895
681;0.001750777824781835;0.001750777824781835;0.010484526865184307;0.010484526865184307
682;0.0019344378961250186;0.0019344378961250186;0.009499235078692436;0.009499235078692436
683;0.0017227865755558014;0.0017227865755558014;0.010128946043550968;0.010128946043550968
684;0.0017740982584655285;0.0017740982584655285;0.008893164806067944;0.008893164806067944
685;0.001675747917033732;0.001675747917033732;0.009045597165822983;0.009045597165822983
686;0.0015722244279459119;0.0015722244279459119;0.008504647761583328;0.008504647761583328
687;0.0017165126046165824;0.0017165126046165824;0.010255852714180946;0.010255852714180946
688;0.0017363355727866292;0.0017363355727866292;0.008906225673854351;0.008906225673854351
689;0.0016716860700398684;0.0016716860700398684;0.00952876266092062;0.00952876266092062
690;0.0016116672195494175;0.0016116672195494175;0.010229039937257767;0.010229039937257767
691;0.0017136428505182266;0.0017136428505182266;0.008993507362902164;0.008993507362902164
692;0.001705516828224063;0.001705516828224063;0.009477009065449238;0.009477009065449238
693;0.001812931033782661;0.001812931033782661;0.009750016033649445;0.009750016033649445
694;0.001772260176949203;0.001772260176949203;0.009999822825193405;0.009999822825193405
695;0.0016273471992462873;0.0016273471992462873;0.008435649797320366;0.008435649797320366
696;0.0016467551467940211;0.0016467551467940211;0.0093434052541852;0.0093434052541852
697;0.0017005330882966518;0.0017005330882966518;0.009230959229171276;0.009230959229171276
698;0.0016617262735962868;0.0016617262735962868;0.008820243179798126;0.008820243179798126
699;0.0016282282304018736;0.0016282282304018736;0.010109413415193558;0.010109413415193558
700;0.0017127485480159521;0.0017127485480159521;0.010363893583416939;0.010363893583416939
701;0.001950258039869368;0.001950258039869368;0.009646590799093246;0.009646590799093246
702;0.0018108581425622106;0.0018108581425622106;0.00875719916075468;0.00875719916075468
703;0.0017598593840375543;0.0017598593840375543;0.008752396330237389;0.008752396330237389
704;0.0018015897367149591;0.0018015897367149591;0.009227998554706573;0.009227998554706573
705;0.0017271318938583136;0.0017271318938583136;0.0094913924112916;0.0094913924112916
706;0.001724177855066955;0.001724177855066955;0.00917639397084713;0.00917639397084713
707;0.0016155403573065996;0.0016155403573065996;0.0103152422234416;0.0103152422234416
708;0.001736310077831149;0.001736310077831149;0.010247177444398403;0.010247177444398403
709;0.0017363448860123754;0.0017363448860123754;0.009668316692113876;0.009668316692113876
710;0.0017827096162363887;0.0017827096162363887;0.009776333346962929;0.009776333346962929
711;0.0017971864435821772;0.0017971864435821772;0.010228713043034077;0.010228713043034077
712;0.001689345226623118;0.001689345226623118;0.008651952259242535;0.008651952259242535
713;0.0019245794974267483;0.0019245794974267483;0.011421972885727882;0.011421972885727882
714;0.0019162369426339865;0.0019162369426339865;0.009472901001572609;0.009472901001572609
715;0.0019989795982837677;0.0019989795982837677;0.009139208123087883;0.009139208123087883
716;0.0019317640690132976;0.0019317640690132976;0.009147250093519688;0.009147250093519688
717;0.002509447280317545;0.002509447280317545;0.012181424535810947;0.012181424535810947
718;0.002498799469321966;0.002498799469321966;0.011531851254403591;0.011531851254403591
719;0.0025632951874285936;0.0025632951874285936;0.009605160914361477;0.009605160914361477
720;0.0021358991507440805;0.0021358991507440805;0.008420008234679699;0.008420008234679699
